Long Statement,Specs,CreateDynamicSetsAndInstanceWithStepArgumentTransformationsFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\CreateDynamicSetsAndInstancesWithStepArgumentTransformation.feature.cs,CreatingDynamicSetWithTheUseOfStepArgumentTransformation,The length of the statement  "	testRunner.Then ("no set comparison exception should have been thrown"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 134.
Long Statement,Specs,CreateDynamicSetsAndInstanceWithStepArgumentTransformationsFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\CreateDynamicSetsAndInstancesWithStepArgumentTransformation.feature.cs,MatchingADynamicInstanceAgainstATable,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Matching a dynamic instance against a table"' ((string[])(null))); " is 149.
Long Statement,Specs,CreateDynamicSetsAndInstanceWithStepArgumentTransformationsFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\CreateDynamicSetsAndInstancesWithStepArgumentTransformation.feature.cs,MatchingADynamicInstanceAgainstATable,The length of the statement  "	testRunner.Given ("I create a dynamic instance from this table using step argument transformation"' ((string)(null))' table3' "Given "); " is 136.
Long Statement,Specs,CreateDynamicSetsAndInstanceWithStepArgumentTransformationsFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\CreateDynamicSetsAndInstancesWithStepArgumentTransformation.feature.cs,MatchingADynamicInstanceAgainstATable,The length of the statement  "	testRunner.Then ("no instance comparison exception should have been thrown"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 139.
Long Statement,Specs,CreateDynamicSetsAndInstanceWithStepArgumentTransformationsFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\CreateDynamicSetsAndInstancesWithStepArgumentTransformation.feature.cs,TestPropertyWithStepArgumentTransformation,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Test property with step argument transformation"' ((string[])(null))); " is 153.
Long Statement,Specs,CreateDynamicSetsAndInstanceWithStepArgumentTransformationsFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\CreateDynamicSetsAndInstancesWithStepArgumentTransformation.feature.cs,TestPropertyWithStepArgumentTransformation,The length of the statement  "	testRunner.Given ("I create a dynamic instance from this table using step argument transformation"' ((string)(null))' table5' "Given "); " is 136.
Long Statement,Specs,CreateDynamicSetsAndInstanceWithStepArgumentTransformationsFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\CreateDynamicSetsAndInstancesWithStepArgumentTransformation.feature.cs,TestPropertyWithStepArgumentTransformation,The length of the statement  "	testRunner.Then ("the Name property should equal \'Marcus\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 124.
Long Statement,Specs,CreateDynamicSetsAndInstanceWithStepArgumentTransformationsFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\CreateDynamicSetsAndInstancesWithStepArgumentTransformation.feature.cs,TestPropertyWithStepArgumentTransformation,The length of the statement  "	testRunner.And ("the IsDeveloper property should equal \'true\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 127.
Long Statement,Specs,CreateDynamicObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicInstancesFromTable.feature.cs,FeatureSetup,The length of the statement  "	TechTalk.SpecFlow.FeatureInfo featureInfo = new TechTalk.SpecFlow.FeatureInfo (new System.Globalization.CultureInfo ("en-US")' "Create dynamic objects from SpecFlow table"' "\tIn order to write only code that matters\r\n\tAs a SpecFlow developer\r\n\tI want Spec" + "Flow to create dynamic objects from a table row"' ProgrammingLanguage.CSharp' ((string[])(null))); " is 365.
Long Statement,Specs,CreateDynamicObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicInstancesFromTable.feature.cs,CreateDynamicInstanceFromTableWithOneRow,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Create dynamic instance from table with one row"' ((string[])(null))); " is 153.
Long Statement,Specs,CreateDynamicObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicInstancesFromTable.feature.cs,CreateDynamicInstanceFromTableWithOneRow,The length of the statement  "	testRunner.Then ("the Name property should equal \'Marcus\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 124.
Long Statement,Specs,CreateDynamicObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicInstancesFromTable.feature.cs,CreateDynamicInstanceFromTableWithOneRow,The length of the statement  "	testRunner.And ("the BirthDate property should equal 1972-10-09"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 127.
Long Statement,Specs,CreateDynamicObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicInstancesFromTable.feature.cs,CreateDynamicInstanceFromTableWithOneRow,The length of the statement  "	testRunner.And ("the LengthInMeters property should equal 1.96"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 126.
Long Statement,Specs,CreateDynamicObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicInstancesFromTable.feature.cs,CreateDynamicInstanceFromTableWithOneRowAnd2Columns,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Create dynamic instance from table with one row and 2 columns"' ((string[])(null))); " is 167.
Long Statement,Specs,CreateDynamicObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicInstancesFromTable.feature.cs,CreateDynamicInstanceFromTableWithOneRowAnd2Columns,The length of the statement  "	testRunner.Then ("the Name property should equal \'Marcus\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 124.
Long Statement,Specs,CreateDynamicObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicInstancesFromTable.feature.cs,CreateDynamicInstanceFromTableWithFieldAndValues,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Create dynamic instance from table with Field and Values"' ((string[])(null))); " is 162.
Long Statement,Specs,CreateDynamicObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicInstancesFromTable.feature.cs,CreateDynamicInstanceFromTableWithFieldAndValues,The length of the statement  "	testRunner.Then ("the Name property should equal \'Marcus\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 124.
Long Statement,Specs,CreateDynamicObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicInstancesFromTable.feature.cs,CreateDynamicInstanceFromTableWithFieldAndValues,The length of the statement  "	testRunner.And ("the BirthDate property should equal 1972-10-09"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 127.
Long Statement,Specs,CreateDynamicObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicInstancesFromTable.feature.cs,CreateDynamicInstanceFromTableWithFieldAndValues,The length of the statement  "	testRunner.And ("the LengthInMeters property should equal 1.96"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 126.
Long Statement,Specs,CreateDynamicSetsObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicSetFromTable.feature.cs,FeatureSetup,The length of the statement  "	TechTalk.SpecFlow.FeatureInfo featureInfo = new TechTalk.SpecFlow.FeatureInfo (new System.Globalization.CultureInfo ("en-US")' "Create dynamic sets objects from SpecFlow table"' "\tIn order to write only code that matters\r\n\tAs a SpecFlow developer\r\n\tI want Spec" + "Flow to create set of dynamic objects from a table row"' ProgrammingLanguage.CSharp' ((string[])(null))); " is 377.
Long Statement,Specs,CreateDynamicSetsObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicSetFromTable.feature.cs,CreateSetOfDynamicObjects,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Create set of dynamic objects"' ((string[])(null))); " is 135.
Long Statement,Specs,CreateDynamicSetsObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicSetFromTable.feature.cs,CreateSetOfDynamicObjects,The length of the statement  "	testRunner.Then ("I should have a list of 4 dynamic objects"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 124.
Long Statement,Specs,CreateDynamicSetsObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicSetFromTable.feature.cs,CreateSetOfDynamicObjects,The length of the statement  "	testRunner.And ("the 1 item should have Name equal to \'Marcus\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 128.
Long Statement,Specs,CreateDynamicSetsObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicSetFromTable.feature.cs,CreateSetOfDynamicObjects,The length of the statement  "	testRunner.And ("the 2 item should have Age equal to \'3\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 122.
Long Statement,Specs,CreateDynamicSetsObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicSetFromTable.feature.cs,CreateSetOfDynamicObjects,The length of the statement  "	testRunner.And ("the 3 item should have BirthDate equal to \'2010-03-19\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 137.
Long Statement,Specs,CreateDynamicSetsObjectsFromSpecFlowTableFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\DynamicSetFromTable.feature.cs,CreateSetOfDynamicObjects,The length of the statement  "	testRunner.And ("the 4 item should have LengthInMeters equal to \'0.85\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 136.
Long Statement,Specs,ReservedCharsInCSharpFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ReservedCharsInCSharp.feature.cs,FeatureSetup,The length of the statement  "	TechTalk.SpecFlow.FeatureInfo featureInfo = new TechTalk.SpecFlow.FeatureInfo (new System.Globalization.CultureInfo ("en-US")' "ReservedCharsInCSharp"' "\tIn order to be able to write more expressive meaningful scenarios\r\n\tAs a scenari" + "o writer\r\n\tI want to be able to use any character' including reserved words"' ProgrammingLanguage.CSharp' ((string[])(null))); " is 372.
Long Statement,Specs,ReservedCharsInCSharpFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ReservedCharsInCSharp.feature.cs,UsingReservedCCharactersInColumnNames,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Using reserved C# characters in column names"' new string[] { " is 144.
Long Statement,Specs,ReservedCharsInCSharpFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ReservedCharsInCSharp.feature.cs,UsingReservedCCharactersInColumnNames,The length of the statement  "	testRunner.Then ("the CharpNmeWithStrangeChars property should equal \'A value\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 145.
Long Statement,Specs,ReservedCharsInCSharpFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ReservedCharsInCSharp.feature.cs,OnlyAlfaNumericCharactersPlusUnderscoreIsAllowedInVariableNames,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Only alfa numeric characters' plus underscore is allowed in variable names"' new string[] { " is 174.
Long Statement,Specs,ReservedCharsInCSharpFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ReservedCharsInCSharp.feature.cs,OnlyAlfaNumericCharactersPlusUnderscoreIsAllowedInVariableNames,The length of the statement  "	testRunner.Then ("the My_Nice_Variable property should equal \'A value\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 137.
Long Statement,Specs,ReservedCharsInCSharpFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ReservedCharsInCSharp.feature.cs,OnlyAlfaNumericCharactersPlusUnderscoreIsAllowedInVariableNames,The length of the statement  "	testRunner.And ("the MyVariableNeedsCleanUp property should equal \'Another value\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 147.
Long Statement,Specs,ReservedCharsInCSharpFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ReservedCharsInCSharp.feature.cs,UsingOnlyReservedCCharactersInColumnNames,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Using only reserved C# characters in column names"' new string[] { " is 149.
Long Statement,Specs,ReservedCharsInCSharpFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ReservedCharsInCSharp.feature.cs,UsingOnlyReservedCCharactersInColumnNames,The length of the statement  "	testRunner.Then ("an exception with a nice error message about the property only containing reserve" + "d chars should be thrown"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 193.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,FeatureSetup,The length of the statement  "	TechTalk.SpecFlow.FeatureInfo featureInfo = new TechTalk.SpecFlow.FeatureInfo (new System.Globalization.CultureInfo ("en-US")' "Conversions of values"' "\tIn order to easier compare values of the most common types\r\n\tAs a user of SpecFl" + "ow Dynamic\r\n\tI want SpecFlow Dynamic to translate strings into the closest resse" + "mbling real type"' ProgrammingLanguage.CSharp' ((string[])(null))); " is 398.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,StringsShouldBeTranslatedToString,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Strings should be translated to string"' ((string[])(null))); " is 144.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,StringsShouldBeTranslatedToString,The length of the statement  "	testRunner.Then ("the Name property should equal \'Marcus\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 124.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,IntegersShouldBeTranslatedFromStrings,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Integers should be translated from strings"' ((string[])(null))); " is 148.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,DoublesShouldBeTranslatedFromStrings,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Doubles should be translated from strings"' ((string[])(null))); " is 147.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,DoublesShouldBeTranslatedFromStrings,The length of the statement  "	testRunner.Then ("the LengthInMeters property should equal \'1.96\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 132.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,DecimalsShouldBeTranslatedFromStrings,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Decimals should be translated from strings"' ((string[])(null))); " is 148.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,DecimalsShouldBeTranslatedFromStrings,The length of the statement  "	testRunner.Then ("the MolecularWeight property should equal \'1000000000.1111991111\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 150.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,DatesShouldBeTranslatedFromStrings,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Dates should be translated from strings"' ((string[])(null))); " is 145.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,DatesShouldBeTranslatedFromStrings,The length of the statement  "	testRunner.Then ("the BirthDate property should equal 1972-10-09"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 129.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,BoolsShouldBeTranslatedFromStrings,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Bools should be translated from strings"' ((string[])(null))); " is 145.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,BoolsShouldBeTranslatedFromStrings,The length of the statement  "	testRunner.Then ("the IsDeveloper property should equal \'false\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 130.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,AStrangeDoubleShouldNotBeTranslatedIntoADate,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("A strange double should not be translated into a date"' ((string[])(null))); " is 159.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,AStrangeDoubleShouldNotBeTranslatedIntoADate,The length of the statement  "	testRunner.Then ("the LengthInMeters property should equal \'4.567\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 133.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForInstanceCreation,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("There\'s ways to disable type conversion for instance creation"' ((string[])(null))); " is 168.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForInstanceCreation,The length of the statement  "	testRunner.When ("I create a dynamic instance from this table using no type conversion"' ((string)(null))' table8' "When "); " is 124.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForInstanceCreation,The length of the statement  "	testRunner.Then ("the Name value should still be \'012345\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 124.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForInstanceCreation,The length of the statement  "	testRunner.And ("the birth date should stil be \'1972-13-09\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 125.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForInstanceCreation,The length of the statement  "	testRunner.And ("length in meter should still be \'1'96\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 121.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForInstanceCreationWithKeyValueTables,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("There\'s ways to disable type conversion for instance creation with key/value tabl" + "es"' ((string[])(null))); " is 195.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForInstanceCreationWithKeyValueTables,The length of the statement  "	testRunner.When ("I create a dynamic instance from this table using no type conversion"' ((string)(null))' table9' "When "); " is 124.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForInstanceCreationWithKeyValueTables,The length of the statement  "	testRunner.Then ("the Name value should still be \'012345\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 124.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForInstanceCreationWithKeyValueTables,The length of the statement  "	testRunner.And ("the birth date should stil be \'1972-13-09\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 125.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForInstanceCreationWithKeyValueTables,The length of the statement  "	testRunner.And ("length in meter should still be \'1'96\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 121.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForSetCreation,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("There\'s ways to disable type conversion for set creation"' ((string[])(null))); " is 163.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForSetCreation,The length of the statement  "	testRunner.When ("I create a set of dynamic instances from this table using no type conversion"' ((string)(null))' table10' "When "); " is 133.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForSetCreation,The length of the statement  "	testRunner.Then ("I should have a list of 2 dynamic objects"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 124.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForSetCreation,The length of the statement  "	testRunner.And ("the 1 item should still Name equal \'012345\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 126.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForSetCreation,The length of the statement  "	testRunner.And ("the 1 item should still Age equal \'044\'"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 122.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForMatchingADynamicInstanceAgainstATable,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("There\'s ways to disable type conversion for matching a dynamic instance against a" + " table"' ((string[])(null))); " is 199.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForMatchingADynamicInstanceAgainstATable,The length of the statement  "	testRunner.Given ("I create a dynamic instance from this table using no type conversion"' ((string)(null))' table11' "Given "); " is 127.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ThereSWaysToDisableTypeConversionForMatchingADynamicInstanceAgainstATable,The length of the statement  "	testRunner.Then ("no instance comparison exception should have been thrown"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 139.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ComparingAgainstAnIdenticalTableShouldMatch,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Comparing against an identical table should match"' ((string[])(null))); " is 155.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ComparingAgainstAnIdenticalTableShouldMatch,The length of the statement  "	testRunner.Given ("I create a set of dynamic instances from this table using no type conversion"' ((string)(null))' table13' "Given "); " is 135.
Long Statement,Specs,ConversionsOfValuesFeature,D:\newReposJune17\marcusoftnet_SpecFlow.Assist.Dynamic\Specs\ValueConversions.feature.cs,ComparingAgainstAnIdenticalTableShouldMatch,The length of the statement  "	testRunner.Then ("no set comparison exception should have been thrown"' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 134.
