Long Statement,Orchard.Fields.Specs,DateTimeFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\DateTime.feature.cs,CreatingAndUsingDateTimeFieldsInAnotherCulture,The length of the statement  "	testRunner.Then ("I should see \"Your Event has been created.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 128.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,FeatureSetup,The length of the statement  "	TechTalk.SpecFlow.FeatureInfo featureInfo = new TechTalk.SpecFlow.FeatureInfo (new System.Globalization.CultureInfo ("en-US")' "Enumeration Field"' "  In order to add a list of elements to my types\r\nAs an administrator\r\n  I want t" + "o create' edit and publish Enumeration fields"' ProgrammingLanguage.CSharp' ((string[])(null))); " is 335.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Creating and using Enumeration fields"' ((string[])(null))); " is 143.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.Then ("I should see \"<a[^>]*>.*?Create new type</a>\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 130.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Create\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 120.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.Then ("I should see \"The \\\"Location\\\" field has been added.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 142.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.Then ("I should see \"<option>Seattle</option>\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 124.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.When ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 122.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.Then ("I should see \"Your Event has been created.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 128.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.Then ("I should see \"Please select a location\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 124.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.Then ("I should see \"select id=\\\"Event_Location_Value\\\" name=\\\"Event.Location.Value\\\"\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 172.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.Then ("I should see \"input id=\\\"Event_Location_Value\\\" name=\\\"Event.Location.Value\\\" typ" + "e=\\\"radio\\\"\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 195.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.Then ("I should see \"select id=\\\"Event_Location_SelectedValues\\\" multiple=\\\"multiple\\\" n" + "ame=\\\"Event.Location.SelectedValues\\\"\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 221.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.Then ("I should see \"input type=\\\"checkbox\\\" name=\\\"Event.Location.SelectedValues\\\"\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 170.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,EnumerationFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Enumeration.feature.cs,CreatingAndUsingEnumerationFields,The length of the statement  "	testRunner.Then ("I should see \"The field Location is mandatory.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 132.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,FeatureSetup,The length of the statement  "	TechTalk.SpecFlow.FeatureInfo featureInfo = new TechTalk.SpecFlow.FeatureInfo (new System.Globalization.CultureInfo ("en-US")' "Input Field"' "  In order to add an input to my types\r\nAs an administrator\r\n  I want to create' " + "edit and publish input fields"' ProgrammingLanguage.CSharp' ((string[])(null))); " is 313.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Creating and using Input fields"' ((string[])(null))); " is 137.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.Then ("I should see \"<a[^>]*>.*?Create new type</a>\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 130.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Create\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 120.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.Then ("I should see \"The \\\"Contact\\\" field has been added.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 141.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.Then ("I should see \"Enter the contact email address\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 131.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.Then ("I should see \"title=\\\"Enter an email address\\\"\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 136.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.Then ("I should see \"autofocus=\\\"autofocus\\\"\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 127.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.Then ("I should see \"autocomplete=\\\"on\\\"\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 123.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.Then ("I should see \"placeholder=\\\"email@domain.com\\\"\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 136.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.Then ("I should see \"maxlength=\\\"100\\\"\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 121.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.Then ("I should see \"The field Contact is mandatory.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 131.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.When ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 122.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.Then ("I should see \"Your Event has been created.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 128.
Long Statement,Orchard.Fields.Specs,InputFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Input.feature.cs,CreatingAndUsingInputFields,The length of the statement  "	testRunner.And ("I should see \"contact@orchardproject.net\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 124.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,FeatureSetup,The length of the statement  "	TechTalk.SpecFlow.FeatureInfo featureInfo = new TechTalk.SpecFlow.FeatureInfo (new System.Globalization.CultureInfo ("en-US")' "Link Field"' "  In order to add Link content to my types\r\nAs an administrator\r\n  I want to crea" + "te' edit and publish Link fields"' ProgrammingLanguage.CSharp' ((string[])(null))); " is 315.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Creating and using Link fields"' ((string[])(null))); " is 136.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.Then ("I should see \"<a[^>]*>.*?Create new type</a>\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 130.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Create\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 120.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.Then ("I should see \"The \\\"Site Url\\\" field has been added.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 142.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.When ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 122.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.Then ("I should see \"Your Event has been created.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 128.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.And ("I should see \"<a href=\\\"http://www.orchardproject.net\\\">Orchard</a>\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 155.
