Architecture smell,Project,Namespace,Cause
Unstable Dependency,Scripts,Server.Guilds,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Misc' Server' Server.Mobiles' Server.Factions
Unstable Dependency,Scripts,Server.Engines.Quests,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server' Server.Engines.Craft' Server.Gumps' Server.Engines.Quests.Doom' Server.Engines.Quests.Necro' Server.Engines.Quests.Haven' Server.Engines.Quests.Collector' Server.Engines.Quests.Hag' Server.Engines.Quests.Naturalist' Server.Engines.Quests.Matriarch' Server.Engines.Quests.Ambitious' Server.Engines.Quests.Ninja' Server.Engines.Quests.Samurai' Server.Engines.Quests.Zento
Unstable Dependency,Scripts,Server.Multis,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Regions' Server.Mobiles' Server.Gumps' Server.Misc' Server' Server.Multis.Deeds
Unstable Dependency,Scripts,Server.Engines.Quests.Necro,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Spells.Necromancy
Unstable Dependency,Scripts,Server.Engines.ConPVP,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Spells.Ninjitsu
Unstable Dependency,Scripts,Server.Ethics,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Ethics.Hero' Server.Ethics.Evil' Server
Unstable Dependency,Scripts,Server.Factions,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Engines.Craft' Server.Spells.Fifth' Server.Spells.Third
Unstable Dependency,Scripts,Server.Factions.AI,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Factions
Unstable Dependency,Scripts,Server.Engines.Harvest,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Engines.Quests.Hag' Server.Engines.Quests.Collector
Unstable Dependency,Scripts,Server.Engines.Help,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Menus.Questions' Server.Misc
Unstable Dependency,Scripts,Server.Engines.PartySystem,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Factions
Unstable Dependency,Scripts,Server.Engines.Reports,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Engines.Help' Server.Engines.ConPVP
Unstable Dependency,Scripts,Services.Toolbar,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Services.Toolbar.Core
Unstable Dependency,Scripts,Services.Toolbar.Gumps,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Services.Toolbar.Core
Unstable Dependency,Scripts,Server.Engines.VeteranRewards,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Items' Server.Mobiles
Unstable Dependency,Scripts,Server.SkillHandlers,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Spells.Necromancy
Unstable Dependency,Scripts,Server.Spells,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Items' Server' Server.Spells.Spellweaving' Server.Spells.Second' Server.Engines.ConPVP' Server.Spells.Bushido' Server.Spells.Ninjitsu' Server.Spells.Necromancy' Server.Mobiles' Server.Misc' Server.Items' Server.Multis' Server.Guilds' Server.Engines.PartySystem' Server.Regions' Server.Factions' Server.Engines.CannedEvil
God Component,Scripts,Server,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 145
God Component,Scripts,Server.Misc,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 75
God Component,Scripts,Server.Commands,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 55
God Component,Scripts,Server.Gumps,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 184
God Component,Scripts,Server.Commands.Generic,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 67
God Component,Scripts,Server.Engines.XmlSpawner2,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 101
God Component,Scripts,Server.Items,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 4000
God Component,Scripts,VitaNex.FX,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 32
God Component,Scripts,Server.Mobiles,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 952
God Component,Scripts,VitaNex,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 53
God Component,Scripts,VitaNex.Items,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 115
God Component,Scripts,VitaNex.Modules.AutoPvP,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 75
God Component,Scripts,Server.Regions,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 30
God Component,Scripts,Server.Engines.Quests,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 575
God Component,Scripts,Server.Engines.Quests.Collector,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 58
God Component,Scripts,Server.Multis,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 85
God Component,Scripts,Server.Engines.Quests.Necro,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 51
God Component,Scripts,Server.Engines.Quests.Ninja,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 47
God Component,Scripts,Server.Engines.Quests.Samurai,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 51
God Component,Scripts,Server.Engines.Quests.Haven,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 54
God Component,Scripts,Server.Engines.Quests.Hag,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 32
God Component,Scripts,Server.Engines.BulkOrders,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 32
God Component,Scripts,Server.Engines.ConPVP,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 49
God Component,Scripts,Server.Engines.Craft,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 54
God Component,Scripts,Server.Factions,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 104
God Component,Scripts,Server.Engines.Reports,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 43
Feature Concentration,Scripts,Server,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AccessRestrictions' Firewall]' [UsageAttribute]' [DescriptionAttribute]' [AliasesAttribute]' [BoundingBoxPicker' Statics]' [MondainsLegacyDecorate]' [MondainsLegacyGump' MondainsLegacy' LootPack' LootPackEntry' LootPackDice]' [StygianAbyss]' [DoorGeneratorDelete]' [PropertyException' BindingException' NotYetBoundException' AlreadyBoundException' UnknownPropertyException' ReadOnlyException' WriteOnlyException' AccessException' InternalAccessException' ClearanceException' ReadAccessException' WriteAccessException' Property' MethodEmitter]' [UOAMVendorDeletion]' [TellAFriend]' [AccountExtUtility]' [AttributesExtUtility' AosAttribute' AosAttributes' AosWeaponAttribute' AosWeaponAttributes' AosArmorAttribute' AosArmorAttributes' AosSkillBonuses' AosElementAttribute' AosElementAttributes' BaseAttributes' BuffInfo' BuffIcon' AddBuffPacket' RemoveBuffPacket' TextDefinition' EnhancementAttributes' Enhancement' EnhancementTimer' SerializeExtUtility' SetItem' ISetItem' SetHelper' BattleLust' AOS' SAAbsorptionAttribute' SAAbsorptionAttributes' CurrentExpansion' Ability' TimedResistanceMod]' [AttributeFactors]' [ContainerExtUtility]' [CreatureExtUtility]' [GeoExtUtility' Coords' MapPoint' ItemBindResult' ItemExtUtility' GiveFlags' ICoords' IMapPoint]' [LayerExtUtility' MobileExtUtility' NotorietyType' NotorietyExtUtility]' [MapExtUtility]' [MultiExtUtility' IBlock3D' Block3D' IWireframe' Wireframe' DynamicWireframe]' [ScanRangeResult' RangeExtUtility]' [Rectangle2DExtUtility]' [Rectangle3DExtUtility]' [RegionExtUtility]' [SectorExtUtility]' [SkillExtUtility]' [SpellExtUtility]' [CorpseNameAttribute]' [IGem]' [MessageHelper]' [DoorGenerator]' [AssemblyEmitter]' [HardwareInfo]' [IDynamicEnum]' [LightCycle]' [Loot' LootPackItem]' [NameList]' [OpenUOSDK]' [PoisonImpl]' [ShrinkTable]' [SocketOptions]' [TreasureRegion]' [UOAMVendorGenerator]' [ValidationQueue]' [VendorGenerator]' [OppositionGroup]' [SpeedInfo]' [IShopSellInfo]' [IBuyItemInfo]' [CollectionDecayTimer' IComunityCollection' CollectionItem' CollectionHuedItem' CollectionTitle' CollectionTreasureMap' CollectionSpellbook' Collection]' [IChopable]' [FurnitureAttribute]' [MovementPath' PathFollower' MoveResult]' [CompassionVirtue' VirtueGump' VirtueName' VirtueHelper' VirtueInfoGump' VirtueStatusGump' IHonorTarget' HonorVirtue' HonorContext' VirtueLevel' JusticeVirtue' AcceptProtectorGump' SacrificeVirtue' ValorVirtue]' [LevelItems]' [DefensiveSpell]' [ITelekinesisable]. LCC (Lack of Component Cohesion) = 0.4
Feature Concentration,Scripts,Server.Accounting,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Account' AccountComment' Accounts' AccountTag]' [AccountAttackLimiter' InvalidAccountAccessLog]. LCC (Lack of Component Cohesion) = 0.33
Feature Concentration,Scripts,Server.Misc,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PasswordProtection' AccountHandler' IPLimiter]' [AntiAdverts' AntiAdvertsReport' AntiAdvertsOptions' AntiAdvertsEditAliasesGump' AntiAdvertsEditKeyWordsGump' AntiAdvertNotifyGump' AntiAvertsReportsGump' ServerList]' [AccountPrompt]' [Animations]' [AttackMessage]' [AutoRestart' AutoSave' ServerConsole]' [Broadcasts]' [CharacterCreation' NameVerification' ProfanityProtection' RenameRequests' TestCenter' ProfanityAction]' [Cleanup]' [ClientVerification]' [CrashGuard' Email]' [DataPath]' [DispellableAttribute]' [DispellableFieldAttribute]' [Fastwalk]' [FoodDecayTimer]' [Geometry]' [WinterGiftGiver2004' GiftResult' GiftGiving' GiftGiver' DFAlgorithm' WeightOverloading]' [IHSFlags' InhumanSpeech]' [Keywords]' [LanguageStatistics]' [LoginStats]' [MapDefinitions]' [NotorietyHandlers]' [OpenUOHelper]' [Paperdoll' Titles' FameEntry' KarmaEntry' Profile]' [ProtocolExtensions' AckPartyLocations' MapUO' ProtocolExtension]' [RaceDefinitions]' [RegenRates]' [ShardPoller' ShardPollOption' ShardPollGump' ShardPollPrompt]' [SkillCheck]' [Weather' WeatherMap]' [StatusPage]' [WelcomeTimer]' [Strandedness]' [Assistants]' [TreasuresOfTokunoEra' TreasuresOfTokuno' TreasuresOfTokunoPersistance]' [ItemFixes]' [PreventInaccess]. LCC (Lack of Component Cohesion) = 0.52
Feature Concentration,Scripts,Server.Commands,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Add' CommandLogging' Properties' Wipe' Batch' BatchCommand' BatchGump' BatchScopeGump' PropertyAccess' CommandHandlers]' [ConvertPlayers]' [CreateWorld]' [Decorate' DecorationList' DecorationEntry' DecorateDelete' DecorationListDelete' DecorateMLDelete]' [DecorateMag' DecorationListMag' DecorationEntryMag]' [Docs' ModelBodyType' BodyEntry' BodyEntrySorter' HelpInfo]' [Dupe]' [ExportCommand]' [Categorization' CategoryTypeEntry' CategoryEntry' CategoryLine]' [CategorySorter]' [GenChampionSpawn]' [GenTeleporter]' [GMbody]' [PublicMoongateDelete]' [Profiling]' [RunUOSpawnerExporter]' [ShardTime]' [SHGenTeleporterDelete]' [SignParserDelete]' [SignParser]' [SkillsCommand]' [Skills]' [GenTeleporterDelete]' [TimeStamp]' [Unload]' [VisibilityList]' [TheSixCommands]' [AlterItemCommand]' [GenKhaldun]' [AddCloneCommands]' [WhatIsIt]' [ixpCommand]. LCC (Lack of Component Cohesion) = 0.58
Feature Concentration,Scripts,Server.Gumps,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CreateWorldGump]' [UnloadTrammelGump]' [UnloadFeluccaGump]' [UnloadIlshenarGump]' [UnloadMalasGump]' [UnloadTokunoGump]' [UnloadTermurGump]' [FontHandling' GumpExtensions' HyperLink' WebColoredHyperLink]' [ReferralRewardDescriptionGump]' [ReferralRewardsGump]' [AddDoorGump' DoorInfo]' [AddGump]' [AdminGumpPage' AdminGump]' [BanDurationGump]' [BaseConfirmGump' ConfirmBreakCrystalGump' ConfirmRewardGump' ConfirmPartyGump' ConfirmExitGump' ConfirmEntranceGump]' [BaseGridGump]' [ImageTileButtonInfo' BaseImageTileButtonsGump' ItemTileButtonInfo' ToTTurnInGump' ToTRedeemGump]' [CAGNode' CAGObject' CAGCategory' CategorizedAddGump]' [ClientGump]' [ConfirmHeritageGump]' [ConfirmHouseResize' HouseGumpPageAOS' HouseGumpAOS]' [ConfirmReleaseGump]' [DawnsMusicBoxGump]' [FacetGump]' [ChildNode' GoGump' LocationTree' ParentNode]' [DeclareFealtyGump' GuildGump' GuildmasterGump' GuildMobileListGump' GuildNamePrompt' GuildRejectWarGump' GuildRescindDeclarationGump' GuildRosterGump' GuildTitlePrompt' GuildWarAdminGump' GuildWarGump' GuildWebsitePrompt' GuildRecruitTarget' GrantGuildTitleGump' GuildAbbrvPrompt' GuildAcceptWarGump' GuildListGump' GuildAdminCandidatesGump' GuildCandidatesGump' GuildChangeTypeGump' GuildCharterGump' GuildCharterPrompt' GuildDeclarePeaceGump' GuildDeclareWarGump' GuildDeclareWarPrompt' GuildDismissGump]' [HeritageTokenGump]' [HonorSelf]' [HouseDemolishGump]' [HouseListGump]' [HouseRemoveGump]' [HouseGump]' [HouseTransferGump]' [NoticeGump]' [PetResurrectGump]' [PlayerVendorBuyGump]' [PlayerVendorOwnerGump]' [NewPlayerVendorOwnerGump]' [PlayerVendorCustomizeGump]' [NewPlayerVendorCustomizeGump]' [PolymorphEntry' PolymorphGump' NewPolymorphGump]' [PropsConfig]' [PropertiesGump' SetBodyGump' SetCustomEnumGump' SetGump' SetListOptionGump' SetObjectGump' SetObjectTarget' SetPoint2DGump' SetPoint3DGump' SetTimeSpanGump]' [ReclaimVendorGump]' [ReportMurdererGump]' [ResurrectMessage' ResurrectGump]' [RunebookGump]' [ISecurable' SetSecureLevelGump]' [EditSkillGump' SkillsGumpGroup' SkillsGump]' [TithingGump]' [ToTAdminGump]' [VendorInventoryGump]' [BaseVendorRentalGump' VendorRentalContractGump' VendorRentalOfferGump' RenterVendorRentalGump' LandlordVendorRentalGump]' [VendorRentalRefundGump]' [ViewHousesGump]' [WarningGump]' [WhoGump]' [YoungDungeonWarning]' [YoungDeathNotice]' [RenounceYoungGump]' [HouseRaffleManagementGump]' [VariableCarpetGump]' [VariableCarpetPlacedGump]' [SQ1Gump]' [SQ2Gump]' [SQ3Gump]' [SQ4Gump]' [SQ5Gump]' [SQGump]' [ClockworkStartGump]' [ComunityCollectionGump]' [ConfirmTransferPetGump]' [SelectTitleGump]' [CharacterStatueGump]' [CorruptedCrystalPortalGump]' [CrystalPortalGump]' [RewardDemolitionGump]' [IRewardOption' RewardOptionGump' RewardOptionList]' [RewardOption]' [XmlPropertiesGump' XmlSetGump' XmlSetObjectGump]' [XmlSetCustomEnumGump' XmlSetListOptionGump]' [XmlSetObjectTarget]' [XmlSetPoint2DGump]' [XmlSetPoint3DGump]' [XmlSetTimeSpanGump]' [XMLQuestLogGump' XmlSimpleGump' XmlQuestStatusGump]' [QuestRewardGump]' [XmlPlayerQuestGump]' [XmlQuestBookGump]' [XmlConfirmDeleteGump]' [XmlAddCAGNode' XmlAddCAGObject' XmlAddCAGCategory' XmlCategorizedAddGump]' [XmlPartialCategorizedAddGump]' [AwaitingSmithApprovalGump]' [ItemExperienceGump]' [LevelUpAcceptGump]' [MobFactionsRewardGump]' [CTFGump]' [DeathBallGump]' [DeathmatchGump]' [KingOfTheHillGump]' [LastManStandingGump]' [TeamDeathballGump]' [TeamDeathmatchGump]' [TeamKotHGump]' [TeamLMSGump]' [PointsRewardGump]' [EnchantGump]' [SpellTriggerGump]. LCC (Lack of Component Cohesion) = 0.59
Feature Concentration,Scripts,Server.ContextMenus,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AddToPartyEntry]' [AddToSpellbookEntry]' [EatEntry]' [EjectPlayerEntry]' [OpenBankEntry]' [TeachEntry]' [HeraldSetAnnouncementTextEntry]' [HeraldSetGreetingTextEntry]' [AttendantFollowEntry]' [AttendantStopEntry]' [AttendantDismissEntry]' [AttendantUseEntry]' [VendorBuyEntry]' [VendorSellEntry]' [RemoveFromPartyEntry]' [LevelInfoEntry]. LCC (Lack of Component Cohesion) = 1
